id,title,upload_date,view_count,like_count,comment_count,duration,description,tags,url,topic,confidence,rationale,timestamp,date,dow,dow_num,hosts,host_pair,n_hosts,has_krystal,has_saagar,has_ryan,has_emily,log_views,log_likes,log_duration,caps_ratio,publish_ts,segment_position,segments_that_day
ac_Sgfw0aOc,CA GOV BILLIONAIRE SHOWDOWN: Becerra Donors Vs Steyer Influencers,2026-06-02,109187,2957,782,1456,"Ryan and Saagar discuss the California Governors race. 

David Dayen: https://prospect.org/author/david-dayen/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=ac_Sgfw0aOc,Domestic Politics,0.85,California gubernatorial race between billionaire donors and political influencers,1780423212,2026-06-02,Tuesday,1,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,11.600817287587164,7.9919305198524775,7.283448228756631,0.5178571428571429,1780423212,5,6
IPagQh0EMew,Spencer Pratt FINAL MESSAGE Splits Dems In LA Mayor Race,2026-06-02,135360,2817,1200,757,"Ryan and Saagar discuss the LA Mayoral race heating up. 

David Dayen: https://prospect.org/author/david-dayen/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=IPagQh0EMew,Domestic Politics,0.9,Spencer Pratt's campaign in LA Mayor race and Democratic party impact,1780425010,2026-06-02,Tuesday,1,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,11.81569317484005,7.943427767876373,6.6293632534374485,0.44680851063829785,1780425010,6,6
YoUNwsU27vg,Iran BOMBS Kuwait After US ATTACKS Oil Tanker,2026-06-03,289244,8157,1100,1110,"Ryan and Emily discuss Iran bombing Kuwait after the US struck an oil tanker heading towards Iran. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=YoUNwsU27vg,Foreign Policy / War,0.95,Iran and US military confrontation over oil tanker incident,1780504437,2026-06-03,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.575025901539135,9.00663173330058,7.01211529430638,0.5,1780504437,1,6
V_kiZH8E6VA,Israeli Castle Takeover BACKFIRES As Hezbollah FPV Drones SWARM,2026-06-03,301486,9365,1600,458,"Ryan and Emily discuss Israel's takeover of a Lebanese castle backfiring as Hezbollah drones swarm. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=V_kiZH8E6VA,Foreign Policy / War,0.95,Israeli military conflict with Hezbollah involving drone warfare,1780506019,2026-06-03,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.616478859577066,9.144734614878189,6.126869184114185,0.41818181818181815,1780506019,2,6
7YcTVxNZiHg,Congress PLOT To EMBED Israeli SPYWARE Into US Military,2026-06-03,198006,7107,1200,1250,"Ryan and Emily discuss reports Congress is pushing for formally merge the US and Israeli militaries. 

Josh Paul: https://www.anewpolicy.org/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=7YcTVxNZiHg,Foreign Policy / War,0.9,Congress actions involving Israeli military technology and US defense,1780507838,2026-06-03,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,12.196052612247847,8.868835492826895,7.1308988302963465,0.48936170212765956,1780507838,3,6
HuIhUn4YTzk,"California EARTHQUAKE: Spencer Pratt, Republicans RISE",2026-06-03,139691,3308,1100,1258,"Ryan and Emily discuss the primary electoins in California, New Jersey, Iowa and more. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=HuIhUn4YTzk,Domestic Politics,0.85,California earthquake and Spencer Pratt's political rise in local elections,1780509619,2026-06-03,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.847188119404542,8.104099056143582,7.1372784372603855,0.3829787234042553,1780509619,4,6
XgOA_Aj7zAY,"Larry Ellison, AIPAC JAMMING Data Center LOBBYIST Into Congress",2026-06-03,83994,2973,353,867,"Ryan and Emily discuss Ellison's net worth skyrocketing amid the surge in AI data centers. 

Wala Blegay: https://walablegay.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=XgOA_Aj7zAY,Domestic Politics,0.85,Reports on AIPAC lobbying efforts to place appointee in Congress.,1780511409,2026-06-03,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.33850064670288,7.997326822998097,6.7650389767805414,0.48148148148148145,1780511409,5,6
LVoQp5VTCcA,Delaney Hall ICE Protests ERUPT: Ryan DEBATES Immigration HAWK,2026-06-03,63758,1926,1500,2499,"Ryan and Emily discuss protests erupting at an ICE detention center over horrible conditions. 

Oren Cass: https://americancompass.org/oren-cass/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=LVoQp5VTCcA,Immigration,0.95,Focuses on ICE protests and debate over immigration enforcement policy.,1780513233,2026-06-03,Wednesday,2,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.062849945343515,7.563200592358071,7.823645930834952,0.4528301886792453,1780513233,6,6
7rX7OBf3e8E,Pratt SLIPS IN LA Mayor Race As Trump Says Its RIGGED,2026-06-04,155007,4579,1800,1177,"Krystal and Saagar discuss Spencer Pratt slipping in the LA Mayoral results as Trump claims it's rigged. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=7rX7OBf3e8E,Domestic Politics,0.85,Covers LA mayoral race dynamics and Trump's election fraud claims.,1780588832,2026-06-04,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.951225556171966,8.429235912657095,7.0707241072602764,0.5116279069767442,1780588832,1,6
D152Jheu6nc,US Oil Reserves HIT 22 YEAR LOW As Price Spike Imminent,2026-06-04,238492,6698,1200,876,"Krystal and Saagar discuss US oil reserves hitting a multi decade low as price spikes are imminent. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=D152Jheu6nc,Economy / Finance,0.9,Discusses US oil reserves at 22-year lows and price implications.,1780590622,2026-06-04,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.382091045771016,8.80956425335415,6.775366090936392,0.4186046511627907,1780590622,2,6
UiVnmZc2raI,Lebanon Ceasefire FALLING APART As Iran Says NO PROGRESS On Deal,2026-06-04,111746,3533,351,1047,"Krystal and Saagar discuss the ceasefire in Lebanon falling apart as negotiations stall. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=UiVnmZc2raI,Foreign Policy / War,0.9,Reports ceasefire breakdown between Lebanon and Iran negotiations.,1780592401,2026-06-04,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.623983717651743,8.169902647359145,6.953684210870537,0.5370370370370371,1780592401,3,6
kjDXjcNU2rw,"PROTESTS Erupt Over Ivanka, Kushner PRIVATE Albanian Island",2026-06-04,354351,12409,4100,1062,"Krystal and Saagar discuss protests erupting in Albania over Ivanka and Jared's new island. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=kjDXjcNU2rw,Culture / Society,0.8,Protests over Ivanka Trump and Kushner's private property acquisition.,1780596034,2026-06-04,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.778043226302996,9.42617729477462,6.967909201801884,0.4117647058823529,1780596034,5,6
TXaCCqeDEdQ,"Rubio CONFRONTED On Trump FALLING ASLEEP, Denies Reality",2026-06-04,148862,4194,664,1017,"Krystal and Saagar discuss Marco Rubio confronted on Trump constantly falling asleep during public events. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=TXaCCqeDEdQ,Domestic Politics,0.85,Reports on Trump appearing to fall asleep and Secretary Rubio's response.,1780597809,2026-06-04,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.910774981266345,8.341410211461865,6.92461239604856,0.5833333333333334,1780597809,6,6
_GAJb0DO2Tk,California Chaos: Republicans Face Shutout As Progressives Surge,2026-06-05,142788,5188,1700,1215,"Krystal and Ryan break down the latest on the California race for Gov and LA Mayor. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=_GAJb0DO2Tk,Domestic Politics,0.9,California election results showing Republican losses to progressive candidates.,1780680631,2026-06-05,Friday,4,"['Krystal', 'Ryan']",Krystal & Ryan,2,1,0,1,0,11.869116291743154,8.554103545436334,7.102499355774649,0.14285714285714285,1780680631,2,4
mDZAo4Uxc5I,DOGE Cuts Fuel Disastrous Screwworm Infestation,2026-06-05,49767,2178,575,732,"Krystal and Ryan discuss DOGE cuts leading to a major screwworm outbreak. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=mDZAo4Uxc5I,Domestic Politics,0.75,Reports DOGE department cuts affecting government screwworm control program.,1780682403,2026-06-05,Friday,4,"['Krystal', 'Ryan']",Krystal & Ryan,2,1,0,1,0,10.815107392760385,7.686162303492906,6.595780513961311,0.21428571428571427,1780682403,3,4
6Aj4L2c9TDI,"BREAKING: Iran, Israel MISSILES FLY, TRUMP BEGS BIBI NOT TO STRIKE",2026-06-08,343355,12394,1800,1667,"Krystal and Saagar discuss missiles flying between Israel and Iran as Trump desperately begged for a ceasefire. 


Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=6Aj4L2c9TDI,Foreign Policy / War,0.95,Breaking news about Iran-Israel missile exchanges and Trump's response.,1780926833,2026-06-08,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.746520176342676,9.424967763522053,7.418780882750794,0.8490566037735849,1780926833,1,5
wh0e-A5piiw,Trump RAGE QUITS Interview: Says NEVER Promised No New Wars,2026-06-08,279737,8477,2000,950,"Krystal and Saagar discuss Trump rage quitting his NBC interview with Kristen Welker. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=wh0e-A5piiw,Domestic Politics,0.85,Features Trump's interview reaction and statements about war commitments.,1780934424,2026-06-08,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.54160515503185,9.045111892608405,6.856461984594587,0.42857142857142855,1780934424,2,5
DJcXh9tAfzg,'UNHINGED': Pentagon Says Israel Spying 'CRITICAL THREAT',2026-06-08,323286,10708,1900,1014,"Krystal and Saagar discuss the Pentagon warning of Israeli spying during Iran negotiations. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=DJcXh9tAfzg,Foreign Policy / War,0.9,Reports Pentagon concerns about Israeli espionage activities.,1780936202,2026-06-08,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.686292659342561,9.278746404640243,6.921658184151129,0.5652173913043478,1780936202,3,5
aYPTWSFgld4,Chip Stocks HAMMERED: 'CLASSIC BUBBLE STUFF',2026-06-08,147617,3598,454,572,"Krystal and Saagar discuss chip stocks tanking in warning signs of a possible tech bubble. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=aYPTWSFgld4,Economy / Finance,0.95,Analyzes chip stock market decline and potential bubble conditions.,1780938037,2026-06-08,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.902376360668008,8.188133414510478,6.349138991379798,0.7777777777777778,1780938037,4,5
nnP0jECgpW4,Elon Is 1st TRILLIONAIRE as SpaceX Claims INSANE Valuation,2026-06-08,206293,4705,1200,1444,"Krystal and Saagar discuss Trump floating the US gov taking a stake in major AI companies. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=nnP0jECgpW4,Economy / Finance,0.9,Discusses Elon Musk's wealth milestone and SpaceX valuation.,1780939810,2026-06-08,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.237052767315467,8.45638105201948,7.275172319452771,0.4897959183673469,1780939810,5,5
JPD1jIvsieo,US Helicopter DOWNED In Hormuz As Trump Refuses To Reign In Bibi,2026-06-09,302235,9873,1300,1254,"Krystal and Saagar discuss a US helicopter reportedly downed in the Strait of Hormuz 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=JPD1jIvsieo,Foreign Policy / War,0.95,Reports on military incident involving US helicopter and Trump's Israel policy.,1781020818,2026-06-09,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.618960139453977,9.19755903761145,7.134093721192866,0.33962264150943394,1781020818,1,6
6SQnX9QRu9o,Professor Pape REACTS: Iran's 'Axis Of Resistance' Will Transform The World,2026-06-09,320270,10786,1000,1169,"Krystal and Saagar discuss Professor Pape reacting to Iran's axis of resistance and growing influence amidst the Iran war. 

Professor Pape: https://escalationtrap.substack.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=6SQnX9QRu9o,Foreign Policy / War,0.9,Focuses on Iran's regional alliance and geopolitical influence.,1781022612,2026-06-09,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.676919669018977,9.286004275897172,7.063903961472068,0.26229508196721313,1781022612,2,6
fA1ZB4xC7us,"SURPRISE: North Korea Economy BOOMING, Built More Housing Than LA/Chicago",2026-06-09,203346,6306,2200,782,"Krystal and Saagar discuss reports of North Korea's economy surging. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=fA1ZB4xC7us,Foreign Policy / War,0.85,Discusses North Korea's economic development and housing construction.,1781024421,2026-06-09,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.222664240623093,8.749256840105007,6.661854740545311,0.4098360655737705,1781024421,3,6
_gUBHkxCY7k,Trump BOOED At Knicks Game: Says He Got Cheers,2026-06-09,168612,5178,1200,1092,"Krystal and Saagar discuss Trump being booed at the Knicks Spurs NBA finals game. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=_gUBHkxCY7k,Culture / Society,0.75,Trump's public appearance and crowd reaction commentary.,1781026229,2026-06-09,Tuesday,1,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.03535549639434,8.552174160311482,6.9957661563048505,0.35135135135135137,1781026229,4,6
